"","V1","V2"
"168","Sverige ska inte bara stanna kvar i EU, Sverige ska inom fem år tillhöra EU:s absoluta kärna.
EU-samarbetet ska utvecklas, inte avvecklas.
Jan Björklund, Almedalen 2018","liberalerna"
"169","Världen har aldrig varit bättre än vad den är i dag tack vare de värderingar som kallas liberalism. #almedalen @liberalerna","liberalerna"
"170","”Om dagens match hade gått till straffar och pågått till efter 19 hade Almedalen haft två problem - parken hade saknat publik, och parken hade saknat talare.” @bjorklundjan","liberalerna"
"171","","liberalerna"
"172","LIVE-TV: ”Blå- och gulklädda står vi upp mot rasism” • Liberalernas partiledare @bjorklundjan talar i #Almedalen • Se hela talet i @expressenTV
https://www.expressen.se/nyheter/almedalen/almedalen-2018--folj-politikerveckan-i-visby-med-expressen/ …","liberalerna"
"173","Inte ett öga torrt i publiken när EU-flaggan visas på storbildskärmen samtidigt som ”Greatest love of all” spelas #almedalen","liberalerna"
"174","”Jannes lag” både i fotbollen och i politiken.","liberalerna"
"175","Så går det när man inte är med i EU, Schweiz.","liberalerna"
"176","Hoppades jag skulle kunna få sittplats till kvällens tal. Tjena.","liberalerna"
"177","Johan Thomasson inleder @liberalerna s tal i Almedalen och välkomnar försvarets satsning på Gotland. Det är en liberal framgång. #föpol #säkpol #Gotland","liberalerna"
"178","Strax börjar Jan Björklunds tal i #Almedalen. Se det här:
https://www.svtplay.se/partiledartal-i-almedalen …","liberalerna"
"179","Jannes gäng vann.  Och Jannes gäng vinner 9 september @bjorklundjan @liberalerna","liberalerna"
"180","Heja Jannes gäng!

@liberalerna’s dag i #almedalen höjer stämningen med 1-0!","liberalerna"
"181","Fantastiskt! Såå stolt! ","liberalerna"
"182","Kom igen nu Sverige! #jannesgäng","liberalerna"
"183","Då är vi igång. Först ut är SVT. ”Vi tänker ta debatten om EU och att Sverige ska vara ledande i samarbetet. Därför har jag utmanat @jimmieakesson på fyra EU-debatter i valrörelsen”, @bjorklundjan","liberalerna"
"184","För detta, och för att vi inte frågar varifrån du kommer utan vart du vill, är jag för alltid Liberal.","liberalerna"
"185","","liberalerna"
"186","”Undervisningstid ska garanteras. Inga inställda lektioner, inga minuter till stök”. @CNylander och @HeleneOdenjung tydliga och bra på #liberalernas skolseminarium. #svpol #almedalen #utbpol","liberalerna"
"187","""Så vill vi ändra skatterna"" Läs Jan Björklunds (L) och Mats Perssons (L) förslag på skattereform. #svpol","liberalerna"
"188","Liberalerna lägger om sin valkampanj - ska fokusera på EU-frågan. #almedalen","liberalerna"
"189","Har i två dagar nu i #Almedalen och i flera år i riksdagen lyft vikten av brottsförebyggande arbete, skolan och kommunernas roll & behovet av fler områdespoliser/#poliser i yttre tjänst. Ändå påstår vissa att vi partier bara pratar om ”höjda straff”. Jag köper inte det. #svpol","liberalerna"
"190","Idag ställer #barnenstankesmedja tuffa frågor till Barbro Westerholm, Sveriges äldsta riksdagsledamot (!), från @liberalerna! Gå in på http://www.barnenstankesmedja.se/  och fråga du med! #almedalen2018","liberalerna"
"191","Solenergin gör revolution världen över! Så även i Sverige. 

Kul att få debattera hur vi kan underlätta för fler solpaneler på våra svenska tak. @liberalerna vill riva EUs tullar och införa ROT-avdrag för solpaneler. 

Fullsatt seminarium såklart.
#grönliberalism #sol","liberalerna"
"192","Idag kl. 16.00 är det match. Den 9 september är det val. 
Hur det går?

Jannes gäng vinner.","liberalerna"
"193","Fotoväder i #ALMEDALEN","liberalerna"
"194","Noterar Vänsterpartiets invit till samarbete med L och C. Blir svårt. Vi vill varken chockhöja skatter eller strypa företag som hjälper till i välfärden. Vi vill inte lämna EU och hejar inte på regimerna i Havanna och Caracas heller.","liberalerna"
"195","Sist ut på dagens pressträff var kanske den tuffaste reportern från @MajblommanRiks.","liberalerna"
"196","""V och SD har olika skäl för att vilja lämna EU. Men tillsammans kan de få en betydande andel riksdagsmandat, och då kan Sverige röra sig i en farlig riktning."" @bjorklundjan","liberalerna"
"197","”Mitt svar är tydligt: 
Liberalerna vill se en Alliansregering. Men vi samarbetar inte med SD.” @bjorklundjan","liberalerna"
"198","""Sverigedemokraterna har sagt att de vill driva fram ett EU-utträde, och nu växer partiet kraftigt. Då måste vi andra agera.""@bjorklundjan","liberalerna"
"199","""När EU-medlemskapet ställs på sin spets finns det ett starkt stöd för EU bland svenskarna. Detta har inte Jimmie Åkesson insett."" @bjorklundjan","liberalerna"
"200","""Valet blir nu en folkomröstning om EU. Ska Sverige öka samarbetet med Europa, eller gå ur?"" @bjorklundjan","liberalerna"
"201","""En ny regering bör upprätta en färdplan för att gå över till euron."" @bjorklundjan","liberalerna"
"202","""Sverige behöver införa euron. Det är en stor fördel att ha samma valuta som de länder vi handlar med."" @bjorklundjan","liberalerna"
"203","""Liberalerna är beredda att Sverige investerar mer resurser i EU-medlemsskapet. Till exempel en gränsbevakning för EU kostar stora pengar. "" @bjorklundjan","liberalerna"
"204","""EU behöver en gemensam polis för att bekämpa internationell brottslighet - ett europeiskt FBI som kan gå in när det behövs."" @bjorklundjan","liberalerna"
"205","""Vi vill se en europeisk koldioxidskatt. Ingen svensk åtgärd skulle kunna få större effekt. De stora utsläppen sker i Europa, och vi är enda parti som stödjer detta."" @bjorklundjan","liberalerna"
"206","""EU misslyckades med att förebygga finanskrisen 2008. Då kan vi inte samarbeta mindre framöver, utan mer."" @bjorklundjan","liberalerna"
"207","""EU behövs för att lösa framtidens utmaningar - klimatet, terrorismen, finanskriserna och migrationspolitiken. Inga av dessa kan medlemsstaterna lösa själva."" @bjorklundjan","liberalerna"
"208","""Huvuddelen av svensk handel sker med EU. En stor majoritet av näringslivets företrädare säger att EU är helt avgörande."" @bjorklundjan","liberalerna"
"209","""Europa har prövat nationalismen förr. Detta har lett till stora katastrofer, varje gång."" @bjorklundjan","liberalerna"
"210","""Efter EU har Europa präglats av en liberal ordning, med fred, rättstat och välfärd. Åkessen vill ersätta detta med nationalism."" @bjorklundjan","liberalerna"
"211","""Detta är en avgörande fråga för Sverige, och det är mycket allvarligt om vi går mot att lämna EU."" @bjorklundjan","liberalerna"
"212","""Liberalerna lägger nu om valkampanjen, med kraftigt ökat fokus på EU. SD vill nu att Sverige ska lämna EU, och riskerar att bli största parti. Tillsammans med V kan de få 1/3 av riksdagsplatserna."" @bjorklundjan","liberalerna"
"213","Det lönar sig dåligt att gå från bidrag till arbete. Dags att ändra på det. Inför ett bidragstak.","liberalerna"
"214","Nu börjar Liberalernas pressträff i #Almedalen. Följ den live här:

https://facebook.com/liberalernas ","liberalerna"
"215","Liberalerna lägger om valstrategin. EU blir en central valfråga och vi utmanar Swexit-rörelsens ledare Jimmie Åkesson på debatt.","liberalerna"
"216","Kl. 11.30 börjar Liberalernas pressträff med @bjorklundjan i vårt tält i Almedalsparken. Ta med pressleg. Välkomna! #almedalen","liberalerna"
"217","Högt tryck på @liberalerna’s ekonomisk-politiskt seminarium. Tältvakten @Metelius har fått jaga bort änder.","liberalerna"
"218","Bra att @bjorklundjan tydligt säger att @liberalerna aldrig kommer förhandla med Sverigedemokraterna eller sitta i en regering med dem","liberalerna"
"219","Tips till ledarsidan: Läs gärna egna tidningen idag på nyhetsplats: 23 % tycker L har bäst skolpolitik. S har 19, övriga lägre.","liberalerna"
"220","”Saco har redovisat att fyra av tio akademiska utbildningar är rena förlustaffärer. Det måste ändras.” Bra att ni lyfter frågan. @bjorklundjan @matsperspektiv @liberalerna","liberalerna"
"221","""Det är obegripligt att inte skolan pekas ut som en viktig politisk framtidsfråga"" säger @Lararforbundet . För @liberalerna ÄR Skolan viktigast! Det är utmärkt! #lärareffekten.","liberalerna"
"222","Ett av Sveriges största partier – Sverigedemokraterna – som i värsta fall kan vara det största partiet efter valet går nu ut och kräver att Sverige ska lämna EU, säger @bjorklundjan @liberalerna","liberalerna"
"223","Jan Björklund utmanar Sverigedemokraterna om EU. https://t.sr.se/2z4D2CF ","liberalerna"
"224","Bra besked att Liberalerna prioriterar skattepolitiken. Lägre marginalskatter och bolagsskatt är viktiga reformer.","liberalerna"
"225","EU förlorar i konkurrenskraft. Sverige ska vara en kunskapsnation och behöver lära av de länder som nu konkurrerar om kompetensen ex Sydkorea. EU behöver bli en modern ekonomi och satsa på innovation och forskning. <U+2066>@liberalerna<U+2069>","liberalerna"
"226","”Vi ska konkurrera med kunskap” säger @matsperspektiv på Ekonomiskt seminarium hos @liberalerna Med fokus på tillväxt och konkurrenskraft i en globaliserad tid!","liberalerna"
"227","På @liberalerna ekonomiskpolitiska seminarium kopplar @matsperspektiv hur viktigt vårt EU-medlemskap är för värmepumpsföretaget NIBE i hans hemmakommun Markaryd. ”Att tyskarna köper deras produkter är det allra viktigaste. Enkelt uttryckt.”","liberalerna"
"228","”Det är högkonjunktur, men vi ser mörka moln både på kort och lång sikt. Förändringarna går långsamt åt fel håll, och då har politiken svårt att hantera dem.” @matsperspektiv","liberalerna"
"229","”Europa har förlorat konkurrenskraft. Vi har inte den senaste teknologin, produktiviteten sjunker. De globala företagen lägger sin produktion i andra områden.” @matsperspektiv","liberalerna"
"230","”EU är nu konkurrensutsatt, vi är inte längre den hetaste platsen globalt.” @matsperspektiv","liberalerna"
"231","”Företagande, hårt arbete och öppenhet har varit receptet för Sveriges framgång. Och det gäller även i framtiden.” @matsperspektiv","liberalerna"
"232","Går det bra för EU går det bra för Sverige. Den europeiska marknaden är helt avgörande för svenska exportföretag. @matsperspektiv","liberalerna"
"233","Hur kan Europas konkurrenskraft stärkas? Missa inte Liberalernas eko-pol-seminarium nu kl. 10.00 i Almedalsparken, med Mats Persson, Maria Rankka och Johan Eklund. 

Livesänds även här:
https://facebook.com/liberalernas ","liberalerna"
"234","”L kommer aldrig sätta sig i en regering som samarbetar med SD”","liberalerna"
"235","Över hela landet förlorar medborgare sin personliga assistans. Regeringens åtgärder för att stoppa detta har ingen effekt, visar ny statistik som @liberalerna tagit fram, skriver Bengt Eliasson. 
https://www.dagenssamhalle.se/debatt/ny-statistik-allt-fler-forlorar-sin-personliga-assistans-22961 …
#funkpol #LSS","liberalerna"
"236","Here we go. @dagensnyheter ”Jag är väldigt rädd för vad nationalismen kan orsaka. Vi måste stå upp för den liberala samhällsordningen. Vi behöver mer EU”, @bjorklundjan","liberalerna"
"237","Jan Björklund utmanar SD-ledaren – vill debattera EU med Åkesson i valrörelsen: ”Det vore ansvarslöst för Sverige att lämna EU” thttps://omni.se/bjorklund-utmanar-sd-vill-debattera-eu-med-akesson/a/G1mba4 @bjorklundjan @liberalerna #almedalen #val2018","liberalerna"
"238","Jag är livrädd för nationalismen. SD:s budskap öppnar en avgrund, skriver @liberalerna:s @bjorklundjan","liberalerna"
"239","Almedalen: Kl 09.40 @bjorklundjan @liberalerna intervjuas av @owenil. Kom förbi vår monter på Cramérgatan, sänds även live.","liberalerna"
"240","@liberalerna bästa parti i en av de viktigaste frågorna för väljarna. #svpol #val2018
Att satsa på skola och utbildning är några av de bästa insatser ett land kan göra för framtiden.","liberalerna"
"241","Gudarna eller något annat är med oss och gjorde passande himmelen blå på Liberalernas dag i almedalen!","liberalerna"
"242","Björklund: SD:s framgångar skapar alliansspänningar (via @omni_red)","liberalerna"
"243","Och dagen fortsätter. När Sveriges 3:e största parti, @sdriks vill lämna EU så måste vi visa på varför Sverige behöver EU och varför EU behöver Sverige. Nu @SR_P1morgon","liberalerna"
"244","Topp tre bästa dagar: 

1. Liberalernas dag i #almedalen
2. Lördag 
3. Dag Hammarskjöld","liberalerna"
"245","Jag är stolt över Sverige, vår nation. Men jag är livrädd för nationalismen som politik kraft.","liberalerna"
"246","L får 23 % idag. Bästa parti bland väljarna om ”skola och utbildning”. Passerar S, som får 19 %. Aftonbladet.","liberalerna"
"247","Att låta staten återta huvudansvaret för skolan skulle innebära ökad likvärdighet för eleverna och tydligare styrning, samt återge lärarprofessionen ett större oberoende. Det skriver Jan Björklund, partiledare för Liberalerna https://www.svd.se/befria-lararna-fran-skolans-dubbelkommando …","liberalerna"
"248","Vi måste koppla samman frågan om arbete till hederskulturen. Kvinnor som kommer i arbete och får ett arbete blir en förebild för sina barn och kan se till att hederskulturen inte går i arv till nästa generation, säger @GulanAvci @CapgeminiSE #VMiintegration","liberalerna"
"249","Lagkaptenen Hermansson tycker att @Alliansen_i_GBG hör hemma på avbytarbänken. #kfgbg 

S har tappat 11 spelare i truppen sedan 2010. I det toppade laget har en fått rött kort. En vägrar lämna planen trots att han bytt tröja och skrivit på för nytt lag. 

Hon är ju helt offside.","liberalerna"
"250","Sverige är inte en ö. Bara om vi samordnar vår energipolitik med grannländer kan vi uppnå verklig klimatnytta. Det gäller även bioenergin och effektiv användning av skogen. #energispektrum","liberalerna"
"251","Imorgon är det Liberalernas dag i #almedalen! Samtliga programpunkter kommer att sändas live på Liberalernas Facebook-sida - @bjorklundjan tal sänds på SVT Play. Välkomna!","liberalerna"
"252","Två tredjedelar av de utrikesfödda flickorna i Uppsala får inte bestämma vem de ska gifta sig med. Hedersförtryck får aldrig accepteras.

Skriver i UNT om att Uppsala är Fadimes stad och vi inte får glömma hennes ord om flickorna i ofrihet.","liberalerna"
"253","Barn i hedersförtryck blir dubbelt svikna, dels av sin egna familj men också av det svenska samhället som inte klarar av att stå upp för dessa barns rättigheter, säger @GulanAvci.","liberalerna"
"254","Jag överlevde. Faktum är att det till och med kändes ruskigt bra. Så tydligt att vinden nu har vänt. Kunskapsskolans motståndare har det svårt, på riktigt.","liberalerna"
"255","Angeläget när @lararnas samtalar om skolan 2022. Vi @liberalerna sätter alltid #skolanförst För barnens skull behöver skolan förstatligas","liberalerna"
"256","Liv begränsas i hederns namn. Det gör mig ledsen, och det gör mig förbannad. 

En människas frihet är inte förhandlingsbar. 
Inga kompromisser. 
Och allra viktigast är det att vi ser de som har minst frihet.","liberalerna"
"257","Ok, Lasse, återkommer. Ska fundera vad jag själv vill ha svar på.","liberalerna"
"258","Polisavhoppen måste stoppas. @liberalerna har i tre år krävt åtgärder mot avhoppen men inte minst för att locka tillbaka de som slutat, S gör ingenting här samt röstar ner våra förslag bl.a om lönereform #svpol #Almedalen","liberalerna"
"259","Försvarsbeslutet av  Peter Hultqvist och fem partier har varit en enda stor glädjekalkyl. Ny regering i höst måste ge trovärdig finansiering. 18 miljarder fattas.","liberalerna"
"260","Lars Tysklind från @liberalerna tydlig på #väljnaturen - vi har ingen tid att förlora i den gröna omställningen. Elektrifieringen av Sverige ska fortsätta, vi ska få till en grön skatteväxling och vi ska skydda våra värdefulla havs- och naturmiljöer. #almedalen #svpol","liberalerna"
"261","Tack, men nej tack. Det finns situationer där blocköverskridande behövs, men V o SD är inte aktuella då heller.","liberalerna"
"262","Jag kommer.","liberalerna"
"263","Vår viktigaste utmaning är klimatet och därför vill @liberalerna exportera utsläppsfri el till länder med kolkraft. När utsläppen finns i Polen måste vi lyfta blicken dit.

Kul att inleda Almedalsveckan med energipolitik hos @UniperSweden #svpol #klimat","liberalerna"
"264","Luleå får en av Sveriges bästa skolor till kommunen. Det stärker föräldrars och elevers valfrihet och kunskapsresultat. Med Socialdemokraternas positionering för vinsttak och stopp för nyetableringar skulle det dessvärre vara omöjligt:","liberalerna"
"265","Ännu en värvning till @liberalerna - grattis Jönköping!","liberalerna"
"266","Min artikel om återvändare från Islamiska staten #terrorism, lika aktuell nu som när den skrevs.
S har avslagit flera av Ls förslag och säger nej till mitt förslag om obligatoriskt utredning av återvändare samt att enklare dra in pass #svpol","liberalerna"
"267","Polisvolontärer är viktiga som stöd i det lokala trygghetsarbetet. Men grundproblemet är underbemanning och underfinansiering av #Polisen som S-regeringen är ytterst ansvarig för, i tre år viftade man bort Ls synpunkter om resurser och polisavhoppen #svpol","liberalerna"
"268","Ok då. Ska försöka.","liberalerna"
"269","Har genomfört SVTs valkompass. Blev @liberalerna i riksdag, region och kommunvalet. #svpol #val2018","liberalerna"
"270","Liberalernas gruppledare @CNylander skriver om fördelningen av riksdagens presidieposter:
https://www.facebook.com/liberalernas/posts/10160761756480624 …","liberalerna"
"271","EN anledning att jag engagerar mig politiskt är att jag blir tokig av sånt här. Det måste bli slut på det här - nu!","liberalerna"
"272","Den inhemska extremismens omfattande utbredning i Sverige inte minst i särskilt utsatta områden är ett resultat av den passivitet S MP och V visat frågorna lokalt som nationellt i många år. Nu krävs en helt ny politik som tar #radikaliseringen på allvar #svpol","liberalerna"
"273","Detta är en skandal och en säkerhetsrisk. Jag och @liberalerna har i 1.5år krävt att alla återvändare från #IS obligatoriskt ska utredas för brott. Så sent som för några veckor sedan avslogs vår motion (igen) i Sveriges riksdag #svpol #terrorism","liberalerna"
"274","Att skolan fortfarande sätter in assistenter, ofta utan utbildning, för barn med komplexa behov av stöd är helt feltänkt, skriver @LottaEdholm, som vill bygga ut resursklasserna kraftigt. 
https://www.dagenssamhalle.se/debatt/vi-vill-bygga-ut-resursklasserna-kraftigt-22908 …
#skoltwitter","liberalerna"
"275","Läs det här, det är helt sjukt! Trump ber Macron att lämna EU. Ingenting kan vara så främmande för en fransk president, för Macron som politiker, för fransk ekonomi, politik och identitet. #manbaxnar","liberalerna"
"276","Frågan om presidieposter till SD är död. Alliansens enighet var att överlägga med S om hur fördelningen av presidieposter ska gå till. När S så tydligt säger nej, så är frågan inte längre aktuell.","liberalerna"
"277","Finns ingen förlust-variant. Finns inte på kartan.","liberalerna"
"278","EU behöver gemensam asylpolitik. Enig med @guyverhofstadt , ledare för liberalerna i EU-parlamentet. @ALDEgroup","liberalerna"
"279","Vi Europavänner, vi gillar varandra.","liberalerna"
"280","Enig. Europa behöver mer gemensam finanspolitik, för att förebygga och förhindra nästa kris.","liberalerna"
"281","På möte med Europas liberala ledare om Europas migrationspolitik. Här med bästa EU-kommissionären @MalmstromEU","liberalerna"
"282","Vi måste hitta gemensamma europeiska lösningar på migrationspolitiken. Möte med Mark Rutte, liberal premiärminister i Nederländerna.","liberalerna"
"283","Jan träffar statsministrar, kommissionärer och partiledare från den liberala gruppen inför EU-toppmötet.","liberalerna"
"284","Största sveket är att en tredjedel av varje årskull slås ut och aldrig tar gymnasieexamen. Alla som tror att svaret är mer akademiska ämnen kan räcka upp en hand! Behövs kortare, tvååriga, praktiska linjer.","liberalerna"
"285","Bra @liberalerna är det parti i riksdagen som satsar mest på svensk polis. Vi har i tre år aktivt pressat S regeringen för att agera mot polisavhoppen, tyvärr har de inte lyssnat och agerat. Det kommer jag debattera hela vägen till valdagen #svpol","liberalerna"
"286","The Czech government is backing a bill to allow same-sex marriage. This is how you move Europe forward. All EU citizens deserve to have equal opportunities and rights! #LoveIsLove","liberalerna"
"287",".@bjorklundjan vet hur man skaffar sig ett juste förband.","liberalerna"
"288","Jannes lag vann!","liberalerna"
"289","Gällde då. Gäller nu. #tbt","liberalerna"
"290","Du ska få bestämma vem du dejtar, var du går eller vem du vill vara. Det är liberalism.

https://www.liberalerna.se/politik/hedersrelaterat-vald-och-fortryck/ …","liberalerna"
"291","”Framtidens skola” är bilaga i SvD idag. Handlar om fina ord som ”digitaliseringsresor”, ”lära av andra branscher”, ”mindfullness”. Inte ett ord om bildning, flit, undervisning och ansträngning. Bedrövligt.","liberalerna"
"292","Som politiker och ledamot i justitieutskottet så uppskattar jag @polisen_uppsala rapport från verkligheten, utgör viktigt komplement till alla de besök jag gör ute i landet när det gäller polisfrågorna #svpol","liberalerna"
"293","Izettle och Spotify påminner oss om att andra länder springer om Sverige.    Grymt initiativ av @DanielSonesson och @SUP_46 med debatt om hur vi får fler och växande startups i Sverige. #sup46","liberalerna"
"294","Fadime Sahindals grav. Och det fortsätter. Unga människors liv begränsas omkring oss. De får inte välja vänner. Utsätts för oskuldskontroller. Könsstympas. Föräldrar och släktingar förtrycker barn i hederns namn. Aldrig, aldrig får vi acceptera detta.","liberalerna"
"295","Det är en sådan här kartläggning #liberalerna vill se i #eskilstuna . Som S/M/C-styret säger nej till. Kom ihåg det i valet. #016pol #frykman2018","liberalerna"
"296","När jämställdheten utmanas av reaktionära krafter måste svaret från Sveriges kvinnorörelser bli mycket tydligt. Vi kliver fram och står upp för alla kvinnors mänskliga rättigheter. Skriver med företrädare för olika kvinnoorganisationer i @SvDDebatt","liberalerna"
"297","Häpnadsväckande kartläggning TRIS gjort bland niondeklassare i Uppsala. 2/3 av flickorna får inte bestämma själva vem de ska gifta sig med. Även pojkar enormt utsatta. Nu går det inte att spekulera längre. Krävs kraftiga åtgärder mot hedersförtrycket!","liberalerna"
"298","Vet inte hur många gånger Ygeman och Johansson i uttalanden, debatter & svar på skriftliga frågor om polisbrist lovat nya #poliser till Västmanland. Det har blivit precis tvärtom, flera kommuner har knappt ngn polisiär närvaro värd namnet. Den 9 sept ska vi ändra på detta #svpol","liberalerna"
"299","Idag står över 250 platser tomma vid polisutbildningen, förra året 500 tomma platser. Regeringen tror på allvar att problemet är utbildningsplatser men det är enligt mig polisavhoppen från yrket #Polisen #svpol","liberalerna"
"300","Idag uppmärksammas World Refugee Day. Så många som tvingas fly...Så många barn på flykt... Som tvingas söka ny tillvaro. #migration #migpol","liberalerna"
"301","extremt provocerande när staten inte klarar av sin mest grundläggande uppgift: medborgares säkerhet. skriver idag på @GPDebatt om statens misslyckande och om kommuners ansvar att kliva in i dess ställe.

http://www.gp.se/debatt/staten-m%C3%A5ste-garantera-den-judiska-gruppens-s%C3%A4kerhet-1.6778007 …","liberalerna"
"302","Förutom att lösa problem har det lett till ekomisk tillväxt. Vi bygger vår välfärd med företag som utvecklas. Då måste man ha många att handla med utan krångel, det är EU bra på.","liberalerna"
"303","EU måste ta ett globalt krafttag för att motverka plast i haven. Vi måste stödja hållbarhetsprojekt i länder utanför EU och intensifiera satsningar på innovation och forskning för att hitta globala lösningar. Om detta skriver jag i @JonkopingsPost:","liberalerna"
"304","Detta får du inte missa - Almedalens stora näringspolitiska debatt! Regering, opposition & en tung industripanel drabbar samman i en debatt om industrins framtid i Sverige. #Almedalen #svpol @socialdemokrat @liberalerna @kdriks @Centerpartiet @miljopartiet","liberalerna"
"305","Att angripa religiösa församlingar är oerhört allvarligt, hatbrott ska ge höga straff och utvisning om man saknar svenskt medborgarskap. @liberalerna har lyft frågan och nyligen kallades #Säpo och Polisen till justitieutskottet på vår begäran #svpol","liberalerna"
"306","""300 000 barn och elever går i fristående skolor och förskolor. Om Socialdemokraterna tänkt gå till val på att lägga ner alla dem tror jag att det kommer skapa mycket stor oro bland svenska folket.""

https://www.tv4.se/nyheterna/klipp/s-vill-stoppa-nyetablering-av-vinstdrivna-skolor-10105903 …","liberalerna"
"307","Rikspolischefen måste ta tag i detta omgående. Jag har också hört exempel på detta men från andra delar av landet. Självklart ska kompetens och lämplighet prioriteras. För övrigt anser @liberalerna att #Polisen överbyråkratisering måste stoppas #svpol","liberalerna"
"308","Medan Sverigedemokraterna och Vänsterpartiet vill backa ut ur EU, vill Liberalerna ha ett närmare europeiskt samarbete.

Gemensamma problem löser vi bäst tillsammans - inte var och en för sig. 
https://www.liberalerna.se/politik/eu-europeiska-unionen/ …","liberalerna"
"309","Måtte detta bli en vändpunkt i ett allt  mer förgiftat debattklimat som spridit sig från politiken in i sportens och idrottens värld. Rasism och främlingsfientlighet hotar vår gemenskap och det Sverige jag vuxit upp i #svpol #backadurmaz https://twitter.com/woridcupupdates/status/1010625114029875201 …","liberalerna"
"310","Valet i #Turkiet har tagit landet ännu ett steg bort från demokrati och Erdogan kommer nu kunna fullborda sin dröm om ett islamistiskt sultanat. Detta röstade alltså en majoritet av väljarna ja till igår. En farlig utveckling som kommer påverka  kurder och andra minoriteter.","liberalerna"
"311","Liberalernas miljöpolitik. Grönt. Europeiskt. Offensiv. #grönaliberaler #liberalerna #klimat #swgreen","liberalerna"
"312","Folkets och chefens @bjorklundjan @liberalerna kärleksbombning till Durmaz: ”Rasister hör inte hemma i fotbollen” | SVT Sport  https://www.svt.se/sport/fotboll/sverige-sluter-upp-bakom-durmaz-rasister-hor-inte-hemma-i-fotbollen …?","liberalerna"
"313","#stårmedjimmydurmaz","liberalerna"
"314","Ett lag är ett lag, även i motgång. Durmaz är en i laget. Rasister hör inte hemma varken i fotbollen eller i Sverige. Nu tar vi Mexiko!","liberalerna"
"315","Min chef @bjorklundjan @liberalerna kan liksom inte bara åka iväg och fira midsommar som vi övriga.","liberalerna"
"316","Bra att @margotwallstrom klargör att Turkiets agerande mot Jabar Amin, svensk riksdagsled och valobs. för OSSE, är oacceptabelt. Men detta kan inte vara slut än. Sverige måste följa upp förklaring fr Turkiet och agera för att detta beteende inte upprepas.","liberalerna"
"317","Pratat om livet m kloka Hédi Fried 94år som överlevde Auschwitz.Den sista politiska aktivitet jag gör riksdagsvalet 2018.Den gör jag m henne","liberalerna"
"318","Glad midsommar!","liberalerna"
"319","Viktigt besked från rättsväsendet, det måste få en rejäl konsekvens om man ägnar sig åt att kasta in #handgranater hos privatpersoner #svpol #krimpol","liberalerna"
"320","För att vi de senaste 20 åren har varit rejält underbemannade. De siffror som man idag hela tiden jämför med (20 000) är redan där 5000 för få, redan vid en befolkning på 8 milj. Vi behöver komma upp i en nivå där polisen kan göra ett bra jobb. Kommer aldrig bli en polisstat.","liberalerna"
"321","Förutsätter att UD i skarpa ordalag klargör för Turkiet att omgående frisläppa svenske riksdagsledamoten Jabar Amin, som gripits på flygplatsen i Istanbul, och tillåta honom inresa för att bevaka turkiska valet för OSSE:s räkning.","liberalerna"
"322","Det här är roligt. Och allvarligt.","liberalerna"
"323","Alla unga måste få en riktig chans att forma sina livsdrömmar. Det börjar med en utbildning som leder till jobb.","liberalerna"
"324","Good meeting with Acting PM and Foreign Minister of New Zealand @WinstonPeters, talking about how an EU-NZ trade deal can simplify trade between us.","liberalerna"
"325","FN:s MR-råd har kidnappats av odemokratiska regimer och blivit irrelevant. Fria stater bör agera för att rådet ersätts av ett organ med demokratikriterier där länder som begår MR-övergrepp portas. Om detta skriver jag på SVT Opinion idag.","liberalerna"
"326","Apropå finansministerns nya prognos. Yes, åldrande befolkning är inte gratis. Men Anderssons höjda skatter är inte svaret.","liberalerna"
"327","Liberalerna är ett grönt parti. Tack @JoSandahl @NilssonPM för skarpa reflektioner idag om hur vi kan bli ännu bättre imorgon. #liberalerna #grönaliberaler #swgreen #svpol","liberalerna"
"328","Är i London för stt prata vård mm. Här vill alla prata Brexit. Ingen gillar Brexit. Stor oro för vilken skada det gör för kompetensen, för utvecklingen, för det konkreta samarbetet kring vården och ytterst för patienterna.","liberalerna"
"329","Viktig text av <U+2066>@margitsilber<U+2069>","liberalerna"
"330","”Vi behöver ett barnrättsperspektiv i debatten om hederskultur.”

LKs ordf @GulanAvci pratar om Liberalernas nya rapport om hedersrelaterat våld och förtryck.","liberalerna"
"331","På måndagen presenterade @liberalerna ett program på 14 punkter med udden riktad mot det förtryck som främst flickor och unga kvinnor i vissa invandrargrupper utsätts för med familjens heder som motiv. ","liberalerna"
"332","Stoppa polisavhoppen! Höj polislönerna med 4000kr/månad/polis redan 2018, krav från @liberalerna i riksdagen. #svpol #Polisen","liberalerna"
"333","Att stoppa polisavhoppen är @liberalerna främsta prioritet i våra rättspolitiska förslag för #Polisen. När jag började lyfta detta våren 2015 viftades det bort av #Ygeman som bara förminskade problemet. #svpol #krimpol","liberalerna"
"334","Liberalerna är otroligt viktiga för naturvården - ett område där de skiljer sig från andra borgerliga partier säger @JoSandahl @naturskyddsf #liberalerna #grönaliberaler #swgreen #svpol","liberalerna"
"335","""Ska en områdespolis ge skydd till 29 480 personer?"" @LottaEdholm och @RogerHaddadLib skriver på @ABDebatt om vad som behövs för att vända polisens kris https://www.aftonbladet.se/debatt/a/MgbAKE/ska-en-polis-ge-skydd-till-29-480-personer … #08pol #svpol #sthlmpol","liberalerna"
